"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
8.56104078810737e-06,0.61507791013159,0.268,0.179,0.154158661471449,"SEC61A2","3"
8.61208178154889e-06,0.251194514579959,0.842,0.787,0.155077756640351,"SPTAN1","3"
8.66116769994998e-06,0.262264046756413,0.56,0.424,0.155961646772999,"TCEA2","3"
8.7072629205855e-06,0.453053837098725,0.394,0.291,0.156791683410983,"RUSC1","3"
8.81960906042969e-06,0.491698467695164,0.305,0.207,0.158814700351157,"CYTH2","3"
8.83502607823831e-06,0.499703930397547,0.328,0.23,0.159092314590837,"IMMT","3"
8.86955067341365e-06,0.466872537930174,0.406,0.299,0.15971399897616,"SERPINF1","3"
8.90516562756019e-06,0.257064745314824,0.663,0.507,0.160355317455476,"MAP2K1","3"
8.93456931209898e-06,0.315536924770193,0.745,0.651,0.160884789602966,"PCMT1","3"
9.06607418851308e-06,0.492867746463119,0.305,0.209,0.163252797912555,"FAM102B","3"
9.09195866431528e-06,0.370760645377169,0.548,0.428,0.163718899668325,"LARP1","3"
9.09512707982834e-06,0.342181996802088,0.567,0.444,0.163775953326469,"ACTR2","3"
9.12660065823979e-06,0.577530613871811,0.284,0.193,0.164342698052924,"GDAP1L1","3"
9.16052416290158e-06,0.350267703048122,0.564,0.449,0.164953558601369,"REX1BD","3"
9.34478036920228e-06,0.35047081228194,0.484,0.368,0.168271460108225,"KIAA1549L","3"
9.36710510357e-06,0.461748463793798,0.356,0.254,0.168673461599985,"TMEM222","3"
9.54433784158881e-06,0.596063172136283,0.25,0.163,0.17186489151349,"RAB11FIP5","3"
9.7109715059426e-06,0.312572613548895,0.693,0.603,0.174865463907508,"NDUFB11","3"
9.97290426728895e-06,0.538689698539656,0.282,0.191,0.179582087141072,"NGRN","3"
9.97347168886867e-06,0.280847879476852,0.739,0.65,0.179592304701458,"ATP6V0D1","3"
9.97418627032275e-06,0.406101212600373,0.452,0.341,0.179605172169702,"DNM3","3"
1.00462449448233e-05,0.340023422938925,0.631,0.516,0.180902732721433,"CDIP1","3"
1.03177084929559e-05,0.319435971149336,0.633,0.518,0.185790976832656,"REEP2","3"
1.03600203369897e-05,0.456692920924298,0.344,0.241,0.186552886208173,"SLC2A3","3"
1.05274929758384e-05,0.507808980034602,0.36,0.261,0.189568566015922,"BRINP1","3"
1.0677510014397e-05,0.601685169214153,0.259,0.172,0.192269922829246,"PRPS2","3"
1.07139711621015e-05,0.639566727021404,0.259,0.173,0.192926478715961,"ARHGEF25","3"
1.07204196316759e-05,0.421168809148554,0.401,0.295,0.193042596307587,"AKAP12","3"
1.12557244760327e-05,0.283490981096299,0.661,0.526,0.202681830639922,"HSPH1","3"
1.16144900976919e-05,0.569405332483545,0.321,0.227,0.209142123189139,"SHOC2","3"
1.16762349235672e-05,0.391881462591822,0.433,0.322,0.210253962268675,"PSMC1","3"
1.17190738602129e-05,0.447442007981273,0.353,0.253,0.211025363000854,"BCAS2","3"
1.20092342971885e-05,0.420213336736865,0.495,0.392,0.216250281989473,"NDUFS3","3"
1.23589612785303e-05,0.498829304701836,0.365,0.265,0.222547815742496,"CCSAP","3"
1.24391419203726e-05,0.519811503846122,0.365,0.269,0.223991628560149,"KLF9","3"
1.26731677967389e-05,0.625468617690716,0.264,0.177,0.228205732515878,"CIAPIN1","3"
1.26903511414819e-05,0.308027949717955,0.573,0.449,0.228515153004665,"DIRAS1","3"
1.28466774734465e-05,0.531977051357736,0.305,0.212,0.23133012126435,"FBLL1","3"
1.29525814825974e-05,0.444722506627681,0.447,0.343,0.233237134757132,"EIF3I","3"
1.30144611621724e-05,0.290976238174132,0.702,0.565,0.234351402147239,"CLTB","3"
1.34965571875126e-05,0.474797137639266,0.296,0.201,0.243032505275539,"PITPNM3","3"
1.35347015278924e-05,0.562220414517655,0.264,0.176,0.243719370412758,"SEH1L","3"
1.35779222069805e-05,0.346405778480534,0.47,0.356,0.244497645181098,"AHSA1","3"
1.43616916894978e-05,0.452378233555036,0.296,0.2,0.258610982252786,"NARF","3"
1.43799020624079e-05,0.652663944831508,0.259,0.175,0.25893889643778,"STOX2","3"
1.44271788397142e-05,0.351993297842623,0.5,0.384,0.259790209366734,"TCF4","3"
1.44693593894893e-05,0.490580792522367,0.28,0.188,0.260549754526535,"ATXN1","3"
1.4756465470089e-05,0.424962365352022,0.42,0.313,0.265719673719892,"CAMTA2","3"
1.49045815688922e-05,0.393088631905852,0.482,0.371,0.268386800311042,"RNF208","3"
1.49751227650008e-05,0.435163678202836,0.394,0.287,0.269657035629369,"SCRT1","3"
1.55946659931712e-05,0.304301670458016,0.516,0.389,0.280813150539034,"ABAT","3"
1.60552877153786e-05,0.334965153714055,0.491,0.372,0.289107565890823,"GSK3A","3"
1.61970866293587e-05,0.427640719487827,0.452,0.35,0.291660938934862,"WAC","3"
1.62715449242132e-05,0.321438815530989,0.516,0.397,0.293001709450308,"PAFAH1B2","3"
1.63253217312937e-05,0.375673957312288,0.443,0.33,0.293970068415406,"HMGCR","3"
1.63935058632073e-05,0.332880804266493,0.686,0.573,0.295197860078773,"SLC12A5","3"
1.67623306180481e-05,0.436510103910353,0.376,0.274,0.301839287439193,"FABP5","3"
1.68861847936539e-05,0.334478488423653,0.553,0.436,0.304069529579326,"NISCH","3"
1.70997270421684e-05,0.358348081152005,0.489,0.372,0.307914784848327,"PRELID1","3"
1.72872212362375e-05,0.406393439513177,0.397,0.292,0.311290992800929,"PDHB","3"
1.75148361388258e-05,0.290404156892805,0.644,0.531,0.315389654351835,"MYL6B","3"
1.7622557410927e-05,0.415769954106745,0.445,0.342,0.317329391298563,"COPS8","3"
1.81774530097568e-05,0.520280291840787,0.287,0.197,0.327321396346691,"ZC3H7B","3"
1.84840335117363e-05,0.533090098892094,0.333,0.242,0.332841991445836,"BTBD1","3"
1.85622455167199e-05,0.295282302917807,0.706,0.591,0.334250355019575,"SLC25A4","3"
1.86255829419143e-05,0.405148698217554,0.408,0.302,0.335390872035051,"PSMF1","3"
1.91024363686783e-05,0.349399124424522,0.383,0.275,0.34397757169079,"SLC38A1","3"
1.91376000676327e-05,0.291340779306105,0.622,0.491,0.344610764417862,"PPP2R2C","3"
1.94597483618699e-05,0.410821717830875,0.372,0.268,0.350411688752191,"TAF13","3"
1.97905254909102e-05,0.45018071384356,0.33,0.233,0.35636799251482,"CLEC2L","3"
1.97905822094483e-05,0.487631098096972,0.307,0.214,0.356369013845536,"CGGBP1","3"
2.00657078055367e-05,0.26344873231145,0.711,0.593,0.3613232004543,"NDUFAB1","3"
2.02938515848579e-05,0.396110901639062,0.44,0.331,0.365431385488536,"AMPH","3"
2.03984782767106e-05,0.347048181415065,0.466,0.352,0.367315398328727,"MAL2","3"
2.05747475623884e-05,0.3746615052228,0.45,0.338,0.370489479355928,"ARHGEF9","3"
2.05799493428544e-05,0.49340881923879,0.287,0.195,0.37058314781678,"KRAS","3"
2.06219392401565e-05,0.449321741199496,0.367,0.268,0.371339259897499,"GALNT9","3"
2.06438842183174e-05,0.39008305155525,0.376,0.273,0.371734423119241,"PLEKHM2","3"
2.06724474293985e-05,0.347700836952497,0.587,0.476,0.372248760861178,"RANGAP1","3"
2.09698624791814e-05,0.291780464213016,0.651,0.526,0.377604313662619,"PPP2CB","3"
2.11997653869651e-05,0.390769558844383,0.401,0.296,0.38174417532308,"BRSK2","3"
2.12666191398349e-05,0.377372229707813,0.587,0.478,0.382948010851007,"ATL1","3"
2.16660167914516e-05,0.482225715074881,0.296,0.203,0.390139964363668,"SSBP2","3"
2.17956517694565e-05,0.536039965638008,0.296,0.207,0.392474301412603,"SH3BGRL2","3"
2.21355305907275e-05,0.596259920270411,0.255,0.171,0.398594499347231,"LINC01963","3"
2.21516000917727e-05,0.493551703415952,0.31,0.218,0.398883862852551,"ARHGEF17","3"
2.23909787850768e-05,0.422978139754719,0.463,0.361,0.403194354982878,"CDC42SE2","3"
2.27063466428366e-05,0.402546726620736,0.44,0.335,0.408873183997558,"WDR82","3"
2.2877641087153e-05,0.459010420157204,0.356,0.257,0.411957683056364,"MRPL27","3"
2.3402140098699e-05,0.498872166153759,0.28,0.191,0.421402336757273,"TOM1","3"
2.34298518184625e-05,0.559808656027424,0.287,0.2,0.421901341695055,"ACAT2","3"
2.3832204390376e-05,0.411986044754079,0.454,0.353,0.4291465044575,"CDS2","3"
2.38356673109717e-05,0.29623049122415,0.518,0.393,0.429208861268668,"KCNQ2","3"
2.40391012253359e-05,0.30830739865241,0.729,0.632,0.432872095764624,"BAALC","3"
2.46607661636818e-05,0.394068657105476,0.385,0.28,0.444066416309417,"AL162231.1","3"
2.52342365572727e-05,0.291011778443536,0.628,0.505,0.45439289768681,"SPRYD3","3"
2.54967246027922e-05,0.412038175598034,0.383,0.283,0.459119519922479,"DBP","3"
2.57453119583434e-05,0.374397574816497,0.427,0.32,0.46359583243389,"SYBU","3"
2.58278669197849e-05,0.362263131155389,0.555,0.452,0.465082399624566,"ATF4","3"
2.59241353977607e-05,0.422724243707382,0.33,0.233,0.466815906107478,"RASL10A","3"
2.6273395620571e-05,0.419309727001999,0.362,0.262,0.473105034939622,"TAF1D","3"
2.63506833744765e-05,0.268510625445086,0.686,0.572,0.474496755524198,"TERF2IP","3"
2.63924321518917e-05,0.363338118195919,0.452,0.344,0.475248525759113,"SUMO1","3"
2.6643020482899e-05,0.376659959428947,0.408,0.302,0.479760869835561,"ZC3H15","3"
2.67353420831941e-05,0.370208236362066,0.344,0.244,0.481423304892076,"JAKMIP1","3"
2.71754328994757e-05,0.313332964961569,0.624,0.502,0.489348020220859,"PRKCZ","3"
2.73751932452076e-05,0.535738532840883,0.3,0.211,0.492945104766454,"NR2F1-AS1","3"
2.79142219879724e-05,0.380824797372879,0.365,0.263,0.502651395337419,"LRPPRC","3"
2.82193918563188e-05,0.307541961961657,0.7,0.598,0.508146589156732,"MAP1LC3B","3"
2.93624847785639e-05,0.386292611757894,0.427,0.325,0.528730263407601,"CS","3"
2.93721027500956e-05,0.346599122472925,0.431,0.322,0.528903454220972,"TNPO2","3"
2.99567120012463e-05,0.537318222197325,0.257,0.173,0.539430513006442,"MGAT5","3"
3.01728454876357e-05,0.38937497677263,0.369,0.268,0.543322428695856,"RFPL1S","3"
3.03855956299939e-05,0.55093368000549,0.294,0.207,0.5471534205093,"SPRN","3"
3.05632603847476e-05,0.597435107101714,0.268,0.186,0.550352629748149,"PNPO","3"
3.07122364945927e-05,0.261534707997105,0.619,0.486,0.55303524255813,"CACYBP","3"
3.12564692749168e-05,0.370731805607838,0.461,0.358,0.562835242233426,"DEAF1","3"
3.1547548884764e-05,0.535936819292487,0.289,0.203,0.568076712767945,"ZNF106","3"
3.17066287268123e-05,0.3135059170689,0.688,0.597,0.570941263483709,"EIF4G2","3"
3.19598438578993e-05,0.428161597804113,0.33,0.235,0.575500908349193,"SRGAP3","3"
3.28178537079701e-05,0.431488020059438,0.369,0.272,0.590951091719418,"ATP1B3","3"
3.28486731251866e-05,0.361453992019827,0.413,0.307,0.591506056965236,"SURF1","3"
3.37436383102113e-05,0.304767040947161,0.516,0.389,0.607621695051975,"RIMS3","3"
3.38039821866187e-05,0.398705818768146,0.417,0.317,0.608708307234443,"AKT3","3"
3.44583474210338e-05,0.497503538637442,0.326,0.232,0.620491462010555,"MED10","3"
3.47019790063894e-05,0.37759417009665,0.406,0.304,0.624878535968054,"AMZ2","3"
3.48166194469319e-05,0.469317675286975,0.346,0.252,0.626942866380902,"BOLA3","3"
3.49552026888223e-05,0.512220677308952,0.289,0.202,0.629438334817622,"ACSL4","3"
3.5150168160571e-05,0.401318639684788,0.47,0.371,0.632949078067402,"NFE2L1","3"
3.5367329341855e-05,0.310528787271401,0.511,0.394,0.636859499458784,"TMX4","3"
3.56179131624951e-05,0.433661653037604,0.344,0.249,0.641371762317049,"SLC26A4-AS1","3"
3.57982801486416e-05,0.464310023862353,0.303,0.212,0.644619630636589,"LRP11","3"
3.59988705367064e-05,0.445580294148175,0.289,0.199,0.648231661754471,"NRBP1","3"
3.61261498729994e-05,0.403758540841952,0.399,0.296,0.650523580763101,"CMIP","3"
3.66219069547823e-05,0.330008932150762,0.404,0.296,0.659450678534765,"ABHD8","3"
3.69256862871314e-05,0.54878567992003,0.312,0.226,0.664920832972375,"MAGEE1","3"
3.69307350929094e-05,0.531930106202407,0.303,0.215,0.665011746818019,"RIPOR1","3"
3.69462467607659e-05,0.413964512497004,0.411,0.31,0.665291065421111,"CLCN4","3"
3.7167561559792e-05,0.549156849534106,0.307,0.222,0.669276281007175,"ACTL6B","3"
3.75661422967753e-05,0.553164258136029,0.291,0.206,0.676453524338033,"RAB5IF","3"
3.77199695009235e-05,0.489719841824925,0.452,0.362,0.67922349080313,"SPIN1","3"
3.82208411674246e-05,0.364394143420085,0.468,0.367,0.688242686901815,"BABAM1","3"
3.8395528456454e-05,0.382856709294896,0.482,0.377,0.691388280915368,"BRSK1","3"
3.84192941375303e-05,0.444041829549289,0.326,0.232,0.691816229534508,"STOML2","3"
3.90708391820388e-05,0.532972419130139,0.25,0.168,0.703548601150973,"JADE2","3"
3.93849407871749e-05,0.336254310301389,0.495,0.384,0.709204628754659,"PODXL2","3"
4.107950496066e-05,0.419566823151818,0.383,0.288,0.739718645826606,"UBE2K","3"
4.12165539435702e-05,0.368794868587121,0.431,0.328,0.742186486861868,"TUSC2","3"
4.14878020023085e-05,0.359060699117045,0.459,0.356,0.747070850655569,"EFR3A","3"
4.17108727671193e-05,0.325627868392792,0.454,0.345,0.751087685917517,"MAP2K4","3"
4.26442813352545e-05,0.392994223958896,0.424,0.323,0.767895574003928,"ARHGAP35","3"
4.31341170056309e-05,0.272005795619847,0.661,0.539,0.776716044920396,"RAB2A","3"
4.33358679332969e-05,0.475263398066514,0.328,0.237,0.780348973874878,"FBXL17","3"
4.38943615574699e-05,0.293098481221515,0.578,0.454,0.79040576856536,"CRMP1","3"
4.41621453104333e-05,0.330758267879813,0.452,0.343,0.795227750604972,"APMAP","3"
4.4266741992103e-05,0.342941033753768,0.466,0.356,0.797111223051799,"MFSD4A","3"
4.5107829462504e-05,0.526256736995813,0.282,0.196,0.81225668513131,"VTA1","3"
4.54233409920186e-05,0.34427603999488,0.491,0.39,0.817938101243278,"SNRNP25","3"
4.5451828094455e-05,0.45198129626311,0.307,0.217,0.818451068496851,"MCFD2","3"
4.5669715550818e-05,0.537550896182329,0.298,0.212,0.822374567923579,"PSMD12","3"
4.62380094524744e-05,0.47168955422795,0.314,0.225,0.832607836210707,"RXRB","3"
4.62979394070743e-05,0.469929096363513,0.273,0.187,0.833686994903187,"FBXL2","3"
4.73482349359726e-05,0.3196864607829,0.557,0.455,0.852599666492058,"PSMB3","3"
4.75291024246965e-05,0.544265115362218,0.257,0.176,0.85585654736151,"C12orf49","3"
4.79209756283521e-05,0.55377056583189,0.273,0.19,0.862913008139737,"BCKDK","3"
4.81280611527768e-05,0.395362670144861,0.466,0.372,0.866641997178051,"BRWD1","3"
4.96062904172873e-05,0.322210862198447,0.5,0.392,0.893260471544093,"CCT4","3"
4.96428158039986e-05,0.278244386585287,0.479,0.366,0.893918184182603,"RAPGEF4","3"
4.96802668922441e-05,0.50348062114303,0.298,0.211,0.894592565928639,"CKMT1B","3"
4.98966923005794e-05,0.468330542138035,0.266,0.182,0.898489738256534,"RALB","3"
5.00531400441294e-05,0.341034027302728,0.452,0.349,0.901306892774638,"SPTBN2","3"
5.04823632460347e-05,0.276230692150797,0.681,0.579,0.909035914971347,"CNTN1","3"
5.11782464691543e-05,0.496148879538679,0.303,0.217,0.921566684170061,"BECN1","3"
5.15493265875308e-05,0.500975867919556,0.33,0.242,0.928248723861666,"ZYX","3"
5.16799092864269e-05,0.368604416696987,0.417,0.318,0.930600126520689,"NUDT14","3"
5.20249940139574e-05,0.473077428352193,0.36,0.267,0.936814067209332,"STOML1","3"
5.20819543533619e-05,0.551628479260348,0.268,0.187,0.937839752040988,"ASPDH","3"
5.21105539596007e-05,0.421044056023292,0.372,0.277,0.93835474515053,"C6orf106","3"
5.28264392754681e-05,0.33267888697916,0.491,0.381,0.951245692033355,"RPL17","3"
5.35486870049143e-05,0.53704329222205,0.314,0.228,0.964251206897492,"HECTD1","3"
5.3683953720187e-05,0.326881426586134,0.468,0.356,0.966686954639407,"PSMA1","3"
5.53349840588544e-05,0.285276429997069,0.511,0.399,0.996417057947791,"EIF1AX","3"
5.53882005521643e-05,0.397408756207418,0.475,0.381,0.997375327342823,"GDI2","3"
5.61653829954624e-05,0.254687622765561,0.615,0.488,1,"SLIRP","3"
5.63549584054442e-05,0.509164259646613,0.252,0.171,1,"FNDC10","3"
5.67204008012577e-05,0.468386091299273,0.303,0.215,1,"TIMM50","3"
5.72596156427904e-05,0.319474689033398,0.47,0.362,1,"PCNP","3"
5.80068730149107e-05,0.265238676760524,0.534,0.414,1,"FBXO44","3"
5.83033259740881e-05,0.345857136968808,0.429,0.324,1,"CAB39","3"
5.93008018755353e-05,0.433609886947755,0.337,0.245,1,"PPM1L","3"
5.96798520526209e-05,0.455138377964102,0.369,0.279,1,"MAST1","3"
6.18555047604664e-05,0.425513508169117,0.307,0.217,1,"HINT2","3"
6.26521842868318e-05,0.480627710359209,0.278,0.194,1,"DENR","3"
6.5300532789619e-05,0.504952008359699,0.271,0.188,1,"VPS13D","3"
6.63148220182838e-05,0.429869378533323,0.312,0.223,1,"IMP4","3"
6.71707270049244e-05,0.542078882119348,0.259,0.179,1,"ZDHHC17","3"
6.71766864020309e-05,0.326026395203394,0.511,0.399,1,"SLC6A17","3"
6.71771902103566e-05,0.359930378080124,0.411,0.308,1,"HDDC2","3"
7.08370962622329e-05,0.347133293656079,0.493,0.392,1,"PIP5K1C","3"
7.09029145085818e-05,0.514151974349665,0.255,0.175,1,"TERF2","3"
7.11614915993302e-05,0.345409025444507,0.369,0.269,1,"FBXO41","3"
7.15205601369023e-05,0.637620478782678,0.252,0.176,1,"ALAS1","3"
7.1939389888735e-05,0.288199825203835,0.498,0.388,1,"TCP1","3"
7.20360524089227e-05,0.519685586757594,0.268,0.187,1,"RNF146","3"
7.29057784463803e-05,0.401963627884499,0.429,0.333,1,"RAD23B","3"
7.48483566852378e-05,0.347700836952497,0.484,0.385,1,"HLF","3"
7.50317871443033e-05,0.491383983761299,0.278,0.195,1,"MARCH2","3"
7.78756331707764e-05,0.294270575041531,0.56,0.452,1,"BNIP3L","3"
7.9136273061874e-05,0.466965738294617,0.268,0.186,1,"TFRC","3"
7.97007505418299e-05,0.340006445162496,0.532,0.42,1,"PDCD5","3"
8.01480808879457e-05,0.321482787400143,0.546,0.439,1,"AARS","3"
8.09436745619554e-05,0.326461538680322,0.537,0.434,1,"TCEAL7","3"
8.09533478189063e-05,0.409628586095699,0.383,0.288,1,"TFPT","3"
8.1421346231818e-05,0.46707292615758,0.335,0.246,1,"MCTS1","3"
8.32714736672201e-05,0.357108728399072,0.358,0.263,1,"MEIS3","3"
8.38586697057052e-05,0.357481857745082,0.484,0.388,1,"IDI1","3"
8.8690599376306e-05,0.277256652693447,0.438,0.33,1,"AP2A1","3"
9.15022674954425e-05,0.390769558844383,0.356,0.263,1,"CDKL5","3"
9.1717839934651e-05,0.34511582454097,0.335,0.241,1,"CACNA1A","3"
9.34432875730998e-05,0.417241770205574,0.351,0.26,1,"DDHD2","3"
9.40006498793414e-05,0.464672920365559,0.287,0.203,1,"CHURC1","3"
9.40411546947095e-05,0.369643389833174,0.454,0.355,1,"UBE2B","3"
9.51100191387492e-05,0.319440958350437,0.431,0.326,1,"DLGAP4","3"
9.59242088850543e-05,0.427669141655912,0.296,0.21,1,"SEC31A","3"
9.59379264240463e-05,0.496058457729148,0.259,0.18,1,"FRMPD4","3"
9.64587800211668e-05,0.383364777622631,0.328,0.236,1,"MRPS11","3"
9.67285279770617e-05,0.444354390182828,0.356,0.266,1,"RFK","3"
9.75207592714715e-05,0.397750354920498,0.404,0.309,1,"MYH10","3"
9.82598898547784e-05,0.31957851098743,0.461,0.358,1,"SRSF3","3"
9.94732872238345e-05,0.496122558990612,0.284,0.203,1,"BRI3BP","3"
9.97230477161556e-05,0.447201471947,0.335,0.246,1,"HSPA13","3"
9.9856912331704e-05,0.331284011639709,0.454,0.353,1,"OLA1","3"
0.000101141304833366,0.551173484704396,0.252,0.175,1,"MKKS","3"
0.00010167339111888,0.310810849877783,0.472,0.367,1,"TRAPPC2L","3"
0.000102899835095446,0.342896944077425,0.383,0.285,1,"DGCR6L","3"
0.000103120020326118,0.436188683603601,0.337,0.25,1,"TBC1D9","3"
0.000103288135922715,0.340911671289858,0.401,0.302,1,"ATRX","3"
0.000103426653002298,0.35680119193492,0.475,0.373,1,"EHD3","3"
0.000103664811654711,0.295861905432879,0.452,0.35,1,"PIANP","3"
0.000105083651443138,0.33745074025874,0.385,0.288,1,"BCAP29","3"
0.000106431741868237,0.356004140683706,0.436,0.338,1,"PTPN11","3"
0.000107069682807645,0.432348662595782,0.358,0.268,1,"RAB5A","3"
0.000107347616858147,0.327125550450304,0.454,0.355,1,"CTNNA2","3"
0.000108583205699231,0.37483453650045,0.404,0.307,1,"BCL2L2","3"
0.000109723521072556,0.345175172862095,0.424,0.326,1,"DTX3","3"
0.000110211817887259,0.481302216382136,0.275,0.194,1,"B4GALT6","3"
0.000111756197611248,0.334899554729407,0.392,0.294,1,"KCTD17","3"
0.000113332499840248,0.290016249794921,0.544,0.435,1,"RPS19BP1","3"
0.000118522153931028,0.522396516257648,0.278,0.199,1,"CCDC184","3"
0.000118821631334551,0.356004140683706,0.433,0.338,1,"NOP53","3"
0.000118882856982068,0.274202074952087,0.507,0.395,1,"MAGED2","3"
0.000119868800586773,0.38675202619831,0.335,0.243,1,"HARS","3"
0.000120680666098601,0.364325075888057,0.523,0.43,1,"DCTN3","3"
0.000121661438280789,0.528273082594318,0.282,0.204,1,"NT5DC3","3"
0.000122254470201655,0.377945518486799,0.411,0.317,1,"LSAMP","3"
0.000127317403727907,0.338555354403445,0.454,0.355,1,"PPP1R9B","3"
0.00013059447591857,0.352295411029747,0.484,0.384,1,"EGFL7","3"
0.000131326263327991,0.29089222159903,0.615,0.51,1,"MAPT","3"
0.000131422149083016,0.449755873819519,0.252,0.174,1,"ARMCX2","3"
0.000134142789695138,0.476453548785486,0.328,0.246,1,"KCNQ5","3"
0.000136224486169397,0.404723730359146,0.339,0.251,1,"KPNA4","3"
0.000140253904007481,0.437312144781413,0.264,0.184,1,"EHBP1","3"
0.000140537583636383,0.351585578554898,0.353,0.26,1,"SC5D","3"
0.000141694727710411,0.483325676540343,0.291,0.211,1,"NPTX2","3"
0.000143376221824401,0.457403416745798,0.287,0.205,1,"CLCN6","3"
0.000144264243036932,0.364774350311438,0.484,0.397,1,"JPT1","3"
0.000144858687422704,0.41978845231592,0.385,0.296,1,"HIVEP2","3"
0.000145840768789181,0.301649316950209,0.411,0.31,1,"EXOSC6","3"
0.000146748742598083,0.399843142469845,0.335,0.247,1,"STRBP","3"
0.00014713816984211,0.562370859800746,0.261,0.186,1,"FAM81A","3"
0.000148580486785429,0.264112890483429,0.626,0.52,1,"NDUFS8","3"
0.000150616759515993,0.399256024732211,0.422,0.331,1,"FBXL15","3"
0.000151495730804633,0.375952948154499,0.45,0.358,1,"NRXN3","3"
0.000151790484084007,0.350901331448439,0.484,0.392,1,"ACTR1A","3"
0.000155895496145786,0.392994223958896,0.415,0.323,1,"TPGS2","3"
0.000157543492887049,0.293185217263439,0.486,0.383,1,"CUEDC2","3"
0.000157847808661117,0.386116771910747,0.369,0.28,1,"MRPL52","3"
0.000162438733197978,0.269084840171253,0.525,0.412,1,"ATCAY","3"
0.000162484862948236,0.438774931755215,0.333,0.247,1,"SNPH","3"
0.000163261110678118,0.483418846810057,0.358,0.279,1,"PUM1","3"
0.000163868233512657,0.390238668298967,0.422,0.331,1,"AP3S1","3"
0.000164582909314305,0.325305245332502,0.372,0.276,1,"LAMTOR2","3"
0.000165348040573604,0.346684854487347,0.339,0.247,1,"NR1D1","3"
0.000166858771382278,0.393533343292862,0.356,0.268,1,"NDEL1","3"
0.000169574495979461,0.51550578652044,0.328,0.25,1,"TAF9","3"
0.000169599368701167,0.346584631836168,0.408,0.316,1,"DOCK3","3"
0.000173678531904992,0.457416485049964,0.291,0.211,1,"GSTA4","3"
0.000174558700399244,0.36109869216804,0.399,0.304,1,"PDAP1","3"
0.000175022571753214,0.368578426453209,0.397,0.308,1,"CCT5","3"
0.000175284363321338,0.426659345967672,0.298,0.215,1,"SPATS2L","3"
0.000176479947241524,0.389344674737555,0.356,0.265,1,"UHMK1","3"
0.000176656962140876,0.298661678297974,0.47,0.365,1,"GRM3","3"
0.000183024047908781,0.482744742736946,0.259,0.182,1,"RYR2","3"
0.000184011094867124,0.265238676760524,0.693,0.588,1,"SNU13","3"
0.000186109044212241,0.394052142833684,0.321,0.234,1,"CFDP1","3"
0.00018845096460043,0.376830367886509,0.388,0.296,1,"LRRC47","3"
0.000189794926733375,0.294986020154576,0.495,0.395,1,"MADD","3"
0.000191867012885696,0.314974208302179,0.44,0.344,1,"AP3D1","3"
0.00019698802667252,0.28879846614355,0.585,0.478,1,"ATP6V1H","3"
0.000200945466412142,0.306426722975551,0.495,0.389,1,"CAPZA2","3"
0.000209442371775959,0.299818908470668,0.385,0.29,1,"NDUFA7","3"
0.000210170535153006,0.380315201207217,0.427,0.343,1,"FAM173A","3"
0.000213957729316046,0.293203685296503,0.378,0.283,1,"CSRNP3","3"
0.000215345067486249,0.456827222220044,0.271,0.193,1,"C19orf12","3"
0.000215353705168553,0.308975467680736,0.438,0.34,1,"ZER1","3"
0.000215815308950936,0.327157710214036,0.436,0.343,1,"OPCML","3"
0.00021733719521035,0.28146713855241,0.5,0.399,1,"CDK5R2","3"
0.000217850635565087,0.43301840637128,0.264,0.186,1,"IFIT1","3"
0.00021890695924236,0.293125634511765,0.592,0.5,1,"CTNNB1","3"
0.000219255719698274,0.461729234654215,0.307,0.225,1,"RABGAP1L","3"
0.000221095073798734,0.531907077062057,0.287,0.212,1,"MAEA","3"
0.000221287975903887,0.349092728079169,0.36,0.269,1,"CRY2","3"
0.000221572166335321,0.384477812976659,0.385,0.297,1,"OPA1","3"
0.000223023521653715,0.287015619155775,0.557,0.453,1,"SSU72","3"
0.000224291847445961,0.298124217623435,0.521,0.422,1,"HNRNPA0","3"
0.000225933129359754,0.251286004750281,0.569,0.453,1,"NDUFB3","3"
0.000229822953991377,0.425865933620746,0.335,0.252,1,"MRPS23","3"
0.000230990699808247,0.279954406962763,0.599,0.5,1,"CTBP1","3"
0.000235392038616249,0.286190178306219,0.495,0.395,1,"RAD23A","3"
0.000238374907275047,0.318480698037503,0.509,0.422,1,"PET100","3"
0.000239762217490516,0.315649000373557,0.381,0.286,1,"HCN2","3"
0.0002412830387895,0.509164259646613,0.287,0.211,1,"MRPL37","3"
0.000243773923362263,0.398589063303682,0.353,0.268,1,"WARS","3"
0.000244386529072084,0.363323676442713,0.466,0.378,1,"ATP6V1G1","3"
0.000244817674572172,0.368743252514384,0.372,0.282,1,"MEAF6","3"
0.000244848778844954,0.296947536487862,0.456,0.361,1,"HMOX2","3"
0.000244929140335717,0.344577636324611,0.369,0.279,1,"DUSP8","3"
0.000245015303422805,0.338256663212536,0.394,0.298,1,"TMEM246","3"
0.00025200793746109,0.361914696172198,0.374,0.287,1,"RAPGEF2","3"
0.000254636205373691,0.457342913069261,0.257,0.182,1,"GLRX","3"
0.000260198560862978,0.42570334895377,0.333,0.25,1,"NECAB3","3"
0.000264737227864585,0.385294428778232,0.445,0.35,1,"FKBP4","3"
0.000269584835559813,0.321822205126892,0.406,0.313,1,"GRIA3","3"
0.00027701466125771,0.285906726243714,0.674,0.589,1,"SIRPA","3"
